CustomerID,Country,Orders,Revenue,Avg_Order_Value
13277,United Kingdom,4,258.4,64.6
13278,United Kingdom,1,542.73,542.73
13279,United Kingdom,1,137.75,137.75
13280,United Kingdom,3,814.86,271.62
13282,United Kingdom,3,1132.14,377.38
13283,United Kingdom,2,93.66,46.83
13284,United Kingdom,1,201.19,201.19
13285,United Kingdom,4,2709.12,677.28
13291,United Kingdom,1,361.11,361.11
13292,United Kingdom,2,578.9399999999999,289.47
13294,United Kingdom,2,873.74,436.87
13295,United Kingdom,1,201.20000000000002,201.2
13296,United Kingdom,1,87.4,87.4
13297,United Kingdom,4,2089.85,522.46
13298,United Kingdom,1,360.0,360.0
13299,United Kingdom,1,142.5,142.5
13300,United Kingdom,1,371.89,371.89
13301,United Kingdom,4,618.09,154.52
13302,United Kingdom,1,63.75,63.75
13304,United Kingdom,1,300.42,300.42
13305,United Kingdom,10,2000.86,200.09
13307,United Kingdom,1,15.0,15.0
13308,United Kingdom,3,1385.51,461.84
13309,United Kingdom,5,1456.79,291.36
13310,United Kingdom,3,1132.03,377.34
13311,United Kingdom,2,598.57,299.29
13313,United Kingdom,5,1555.32,311.06
13314,United Kingdom,3,775.94,258.65
13316,United Kingdom,4,5977.7300000000005,1494.43
13317,United Kingdom,6,2273.68,378.95
13318,United Kingdom,3,640.76,213.59
13319,United Kingdom,26,10845.550000000001,417.14
13320,United Kingdom,4,1548.7,387.18
13321,United Kingdom,2,567.36,283.68
13322,United Kingdom,1,199.48000000000002,199.48
13323,United Kingdom,5,787.85,157.57
13324,United Kingdom,10,7121.95,712.2
13325,United Kingdom,1,675.3,675.3
13327,United Kingdom,8,3627.77,453.47
13328,United Kingdom,1,1308.48,1308.48
13329,United Kingdom,2,789.0,394.5
13330,United Kingdom,3,1140.93,380.31
13332,United Kingdom,1,350.9,350.9
13334,United Kingdom,3,3536.82,1178.94
13336,United Kingdom,1,795.12,795.12
13338,United Kingdom,1,487.02,487.02
13339,United Kingdom,1,860.12,860.12
13340,United Kingdom,7,10736.48,1533.78
13341,United Kingdom,1,775.85,775.85
13343,United Kingdom,1,353.43,353.43
13344,United Kingdom,3,2543.72,847.91
13345,United Kingdom,1,389.5,389.5
13347,United Kingdom,1,341.36,341.36
13348,United Kingdom,1,233.76,233.76
13349,United Kingdom,1,247.32,247.32
13350,United Kingdom,2,979.12,489.56
13351,United Kingdom,1,373.94,373.94
13352,United Kingdom,1,397.97999999999996,397.98
13354,United Kingdom,1,743.53,743.53
13355,United Kingdom,1,674.7,674.7
13356,United Kingdom,1,768.24,768.24
13357,United Kingdom,1,609.95,609.95
13358,United Kingdom,1,439.03,439.03
13359,United Kingdom,1,439.56,439.56
13362,United Kingdom,4,3090.7400000000002,772.68
13363,United Kingdom,2,992.5,496.25
13364,United Kingdom,1,134.95999999999998,134.96
13365,United Kingdom,2,2225.37,1112.68
13366,United Kingdom,1,56.160000000000004,56.16
13368,United Kingdom,2,623.4,311.7
13369,United Kingdom,1,308.28000000000003,308.28
13370,United Kingdom,1,754.87,754.87
13372,United Kingdom,1,378.64,378.64
13373,United Kingdom,3,3312.25,1104.08
13375,United Kingdom,1,778.65,778.65
13376,United Kingdom,3,1019.76,339.92
13379,United Kingdom,3,572.56,190.85
13381,United Kingdom,6,3639.31,606.55
13382,United Kingdom,1,222.99,222.99
13384,United Kingdom,7,4151.93,593.13
13385,United Kingdom,1,534.57,534.57
13388,United Kingdom,2,677.1,338.55
13389,United Kingdom,3,797.96,265.99
13390,United Kingdom,1,544.08,544.08
13391,United Kingdom,1,59.8,59.8
13394,United Kingdom,8,2520.02,315.0
13395,United Kingdom,1,307.72,307.72
13396,United Kingdom,2,1360.99,680.5
13397,United Kingdom,5,1544.13,308.83
13398,United Kingdom,1,457.34,457.34
13402,United Kingdom,2,621.23,310.62
13403,United Kingdom,1,75.0,75.0
13404,United Kingdom,2,252.49,126.24
13405,United Kingdom,3,572.451,190.82
13408,United Kingdom,62,28117.04,453.5
13410,United Kingdom,5,1003.06,200.61
13411,United Kingdom,1,213.55,213.55
13414,United Kingdom,3,1390.5,463.5
13416,United Kingdom,2,712.5,356.25
13417,United Kingdom,2,640.83,320.42
13418,United Kingdom,18,6127.43,340.41
13419,United Kingdom,1,221.06,221.06
13420,United Kingdom,2,159.85,79.92
13421,United Kingdom,2,1851.08,925.54
13422,United Kingdom,1,2626.3,2626.3
13425,United Kingdom,3,1624.21,541.4
13426,United Kingdom,10,3641.32,364.13
13427,United Kingdom,3,582.6,194.2
13428,United Kingdom,1,218.47,218.47
13429,United Kingdom,4,1006.8,251.7
13430,United Kingdom,2,679.45,339.72
13431,United Kingdom,2,1269.1,634.55
13434,United Kingdom,2,534.24,267.12
13435,United Kingdom,7,3809.8900000000003,544.27
13436,United Kingdom,1,196.89,196.89
13437,United Kingdom,7,3408.06,486.87
13439,United Kingdom,1,283.71,283.71
13441,United Kingdom,1,296.64,296.64
13447,United Kingdom,3,1129.14,376.38
13448,United Kingdom,6,3539.37,589.9
13449,United Kingdom,1,291.88,291.88
13450,United Kingdom,6,2043.7199999999998,340.62
13451,United Kingdom,5,2976.15,595.23
13452,United Kingdom,2,590.0,295.0
13453,United Kingdom,2,356.97999999999996,178.49
13455,United Kingdom,2,1058.34,529.17
13456,United Kingdom,6,1766.72,294.45
13458,United Kingdom,14,9646.57,689.04
13460,United Kingdom,2,183.44,91.72
13461,United Kingdom,3,1445.0,481.67
13462,United Kingdom,1,151.5,151.5
13464,United Kingdom,1,674.68,674.68
13466,United Kingdom,1,307.9,307.9
13467,United Kingdom,2,1083.71,541.86
13468,United Kingdom,37,5704.97,154.19
13470,United Kingdom,2,165.0,82.5
13471,United Kingdom,4,2531.58,632.9
13473,United Kingdom,2,422.64,211.32
13474,United Kingdom,1,229.59,229.59
13475,United Kingdom,4,1431.78,357.94
13476,United Kingdom,2,1238.47,619.24
13477,United Kingdom,6,1454.58,242.43
13479,United Kingdom,2,300.95,150.48
13481,United Kingdom,5,1804.56,360.91
13482,United Kingdom,1,184.64,184.64
13483,United Kingdom,1,140.34,140.34
13484,United Kingdom,1,313.8,313.8
13485,United Kingdom,1,454.24,454.24
13486,United Kingdom,3,1122.41,374.14
13487,United Kingdom,3,575.4,191.8
13488,United Kingdom,13,8968.31,689.87
13489,United Kingdom,4,449.52,112.38
13491,United Kingdom,10,1215.82,121.58
13492,Switzerland,3,1269.84,423.28
13493,Switzerland,2,618.63,309.32
13494,United Kingdom,1,316.26000000000005,316.26
13495,United Kingdom,5,2044.8700000000001,408.97
13496,United Kingdom,2,653.33,326.67
13497,United Kingdom,2,348.05,174.02
13499,United Kingdom,5,1159.11,231.82
13500,United Kingdom,3,1166.77,388.92
13501,Switzerland,1,1340.32,1340.32
13502,United Kingdom,3,292.0,97.33
13503,United Kingdom,1,216.85,216.85
13504,United Kingdom,1,295.93,295.93
13505,Switzerland,4,4393.63,1098.41
13506,United Kingdom,2,458.52,229.26
13507,United Kingdom,4,2479.16,619.79
13508,United Kingdom,1,110.97,110.97
13509,United Kingdom,7,979.72,139.96
13510,United Kingdom,4,1791.56,447.89
13512,United Kingdom,1,251.21,251.21
13513,United Kingdom,1,205.1,205.1
13514,United Kingdom,1,152.20000000000002,152.2
13515,United Kingdom,4,891.12,222.78
13516,United Kingdom,3,1389.41,463.14
13517,United Kingdom,3,2128.42,709.47
13518,United Kingdom,1,659.4399999999999,659.44
13519,United Kingdom,1,122.75,122.75
13520,Switzerland,6,3624.35,604.06
13521,United Kingdom,3,1093.65,364.55
13522,United Kingdom,1,125.80000000000001,125.8
13523,United Kingdom,5,3964.88,792.98
13524,United Kingdom,5,680.1800000000001,136.04
13525,United Kingdom,2,628.78,314.39
13527,United Kingdom,7,2287.51,326.79
13529,United Kingdom,2,307.76,153.88
13531,United Kingdom,2,483.8,241.9
13532,United Kingdom,1,210.31,210.31
13533,United Kingdom,3,270.79,90.26
13534,United Kingdom,25,5870.08,234.8
13536,United Kingdom,7,3448.29,492.61
13538,United Kingdom,7,1280.85,182.98
13539,United Kingdom,3,631.34,210.45
13544,United Kingdom,2,291.41,145.71
13546,United Kingdom,3,626.99,209.0
13548,United Kingdom,2,682.41,341.2
13549,United Kingdom,7,918.2,131.17
13551,United Kingdom,1,91.80000000000001,91.8
13552,United Kingdom,12,3740.07,311.67
13555,United Kingdom,4,4149.28,1037.32
13557,United Kingdom,2,584.06,292.03
13558,United Kingdom,4,605.06,151.26
13560,United Kingdom,1,174.37,174.37
13561,United Kingdom,1,141.85999999999999,141.86
13562,United Kingdom,3,1799.33,599.78
13563,United Kingdom,2,777.53,388.76
13564,United Kingdom,3,1749.02,583.01
13565,United Kingdom,2,240.22,120.11
13566,United Kingdom,2,874.71,437.36
13568,United Kingdom,1,192.85,192.85
13569,United Kingdom,2,373.75,186.88
13570,United Kingdom,1,239.49,239.49
13571,United Kingdom,12,2092.32,174.36
13572,United Kingdom,1,1384.25,1384.25
13573,United Kingdom,2,294.4,147.2
13575,United Kingdom,5,732.0699999999999,146.41
13576,United Kingdom,18,6717.34,373.19
13577,United Kingdom,4,1687.6000000000001,421.9
13579,United Kingdom,2,467.04,233.52
13581,United Kingdom,1,118.0,118.0
13583,United Kingdom,1,781.03,781.03
13584,United Kingdom,1,142.4,142.4
13587,United Kingdom,1,712.4,712.4
13588,United Kingdom,9,2478.95,275.44
13589,United Kingdom,2,379.65,189.82
13590,United Kingdom,6,1981.92,330.32
13591,United Kingdom,3,1117.13,372.38
13592,United Kingdom,4,247.95999999999998,61.99
13593,United Kingdom,5,2037.0800000000002,407.42
13594,United Kingdom,1,396.97,396.97
13596,United Kingdom,2,697.04,348.52
13598,United Kingdom,1,180.17000000000002,180.17
13599,United Kingdom,21,5153.67,245.41
13600,United Kingdom,1,219.52,219.52
13601,United Kingdom,2,693.32,346.66
13602,United Kingdom,1,428.89,428.89
13603,United Kingdom,1,164.34,164.34
13606,United Kingdom,3,280.53999999999996,93.51
13607,United Kingdom,1,678.01,678.01
13610,United Kingdom,7,1131.88,161.7
13611,United Kingdom,3,1171.8,390.6
13614,United Kingdom,4,1610.46,402.62
13615,United Kingdom,1,417.69,417.69
13617,United Kingdom,3,544.18,181.39
13618,United Kingdom,1,177.34,177.34
13621,United Kingdom,1,213.85,213.85
13623,United Kingdom,5,747.78,149.56
13626,United Kingdom,1,257.23,257.23
13627,United Kingdom,5,1638.47,327.69
13629,United Kingdom,11,7792.36,708.4
13630,United Kingdom,7,2031.78,290.25
13631,United Kingdom,11,3070.42,279.13
13632,United Kingdom,5,2121.27,424.25
13634,United Kingdom,5,1575.16,315.03
13635,United Kingdom,1,1071.03,1071.03
13636,United Kingdom,5,949.12,189.82
13637,United Kingdom,3,810.5,270.17
13638,United Kingdom,1,122.64,122.64
13639,United Kingdom,1,1033.34,1033.34
13642,United Kingdom,1,354.8,354.8
13643,United Kingdom,3,519.44,173.15
13644,United Kingdom,4,2624.26,656.06
13645,United Kingdom,1,252.1,252.1
13647,United Kingdom,4,1678.1200000000001,419.53
13649,United Kingdom,2,346.6,173.3
13650,United Kingdom,6,1836.34,306.06
13651,United Kingdom,2,94.2,47.1
13652,United Kingdom,3,1095.08,365.03
13654,United Kingdom,6,2707.33,451.22
13655,United Kingdom,2,932.97,466.48
13656,United Kingdom,2,379.65,189.82
13657,United Kingdom,2,382.14,191.07
13658,United Kingdom,5,2639.17,527.83
13659,United Kingdom,2,1573.2,786.6
13662,United Kingdom,3,897.76,299.25
13663,United Kingdom,1,189.47,189.47
13666,United Kingdom,3,84.65,28.22
13667,United Kingdom,1,305.02,305.02
13668,United Kingdom,21,6363.59,303.03
13669,United Kingdom,2,218.55,109.28
13670,United Kingdom,1,349.7,349.7
13672,United Kingdom,2,186.39000000000001,93.2
13673,United Kingdom,2,396.92,198.46
13675,United Kingdom,2,486.82000000000005,243.41
13678,United Kingdom,1,232.6,232.6
13680,United Kingdom,4,3722.42,930.6
13681,United Kingdom,4,827.83,206.96
13682,United Kingdom,1,59.5,59.5
13684,United Kingdom,1,67.23,67.23
13685,United Kingdom,7,3119.44,445.63
13686,United Kingdom,1,72.0,72.0
13689,United Kingdom,1,910.0,910.0
13690,United Kingdom,1,172.25,172.25
13692,United Kingdom,3,1488.32,496.11
13694,United Kingdom,50,65039.62,1300.79
13695,United Kingdom,15,2504.13,166.94
13697,United Kingdom,1,151.29999999999998,151.3
13699,United Kingdom,1,308.58000000000004,308.58
13700,United Kingdom,10,2265.12,226.51
13703,United Kingdom,1,99.5,99.5
13704,United Kingdom,9,2308.06,256.45
13705,United Kingdom,3,711.86,237.29
13706,United Kingdom,1,330.79,330.79
13707,United Kingdom,2,806.41,403.2
13708,United Kingdom,1,296.88,296.88
13709,United Kingdom,13,6328.05,486.77
13710,United Kingdom,1,180.48,180.48
13711,United Kingdom,2,252.06,126.03
13712,United Kingdom,1,228.84,228.84
13715,United Kingdom,5,1079.34,215.87
13716,United Kingdom,1,138.28,138.28
13717,United Kingdom,6,1445.01,240.84
13718,United Kingdom,2,306.55,153.28
13719,United Kingdom,5,1041.68,208.34
13720,United Kingdom,4,799.9,199.98
13721,United Kingdom,1,524.14,524.14
13722,United Kingdom,3,2375.41,791.8
13723,United Kingdom,1,199.85000000000002,199.85
13725,United Kingdom,8,1980.56,247.57
13726,United Kingdom,2,1079.6599999999999,539.83
13727,United Kingdom,2,333.48,166.74
13728,United Kingdom,6,1016.14,169.36
13730,United Kingdom,2,752.6,376.3
13731,United Kingdom,2,610.59,305.3
13732,United Kingdom,1,491.86,491.86
13735,United Kingdom,4,2885.2400000000002,721.31
13736,United Kingdom,2,731.9,365.95
13737,United Kingdom,1,339.59999999999997,339.6
13739,United Kingdom,1,216.9,216.9
13740,United Kingdom,1,350.75,350.75
13741,United Kingdom,3,668.4300000000001,222.81
13742,United Kingdom,12,3131.02,260.92
13743,United Kingdom,7,1341.6,191.66
13744,United Kingdom,2,1156.36,578.18
13745,United Kingdom,1,300.04,300.04
13747,United Kingdom,1,79.6,79.6
13748,United Kingdom,5,948.25,189.65
13750,United Kingdom,5,1647.26,329.45
13751,United Kingdom,1,296.25,296.25
13752,United Kingdom,6,1186.28,197.71
13753,United Kingdom,1,741.26,741.26
13754,United Kingdom,2,282.59999999999997,141.3
13755,United Kingdom,9,2161.35,240.15
13756,United Kingdom,14,5189.52,370.68
13758,United Kingdom,7,3190.55,455.79
13759,United Kingdom,2,659.4100000000001,329.71
13760,United Kingdom,2,286.79,143.4
13761,United Kingdom,2,1070.65,535.33
13762,United Kingdom,1,306.72,306.72
13763,United Kingdom,1,1714.96,1714.96
13764,United Kingdom,3,1521.76,507.25
13767,United Kingdom,37,17220.36,465.42
13769,United Kingdom,10,2796.51,279.65
13771,United Kingdom,4,2634.45,658.61
13772,United Kingdom,3,1132.13,377.38
13774,United Kingdom,1,345.0,345.0
13777,United Kingdom,33,25977.16,787.19
13778,United Kingdom,1,178.7,178.7
13780,United Kingdom,2,360.01,180.0
13781,United Kingdom,1,127.84,127.84
13782,United Kingdom,6,912.0,152.0
13784,United Kingdom,11,2462.79,223.89
13786,United Kingdom,1,230.39999999999998,230.4
13787,United Kingdom,2,309.04,154.52
13790,United Kingdom,1,348.8,348.8
13791,United Kingdom,2,1516.0,758.0
13792,United Kingdom,2,195.55,97.78
13798,United Kingdom,57,37153.85,651.82
13799,United Kingdom,2,688.86,344.43
13800,United Kingdom,1,558.32,558.32
13801,United Kingdom,1,324.8,324.8
13802,United Kingdom,3,4599.42,1533.14
13803,United Kingdom,1,277.07,277.07
13804,United Kingdom,7,2635.79,376.54
13805,United Kingdom,2,924.6,462.3
13806,United Kingdom,1,256.38,256.38
13807,United Kingdom,1,112.6,112.6
13808,United Kingdom,5,1747.66,349.53
13809,Cyprus,1,155.05,155.05
13810,Germany,3,1499.01,499.67
13811,Germany,3,814.5,271.5
13812,Germany,3,539.0,179.67
13813,Germany,4,1366.8600000000001,341.72
13814,Germany,2,1579.12,789.56
13815,Germany,4,4027.36,1006.84
13816,Germany,2,571.6700000000001,285.84
13817,Germany,2,382.98,191.49
13819,United Kingdom,3,1140.35,380.12
13821,United Kingdom,2,385.64,192.82
13822,United Kingdom,2,632.0,316.0
13823,United Kingdom,2,957.66,478.83
13824,United Kingdom,5,1698.94,339.79
13826,United Kingdom,1,189.5,189.5
13827,United Kingdom,3,412.05,137.35
13828,United Kingdom,1,209.49,209.49
13831,United Kingdom,6,2202.99,367.16
13832,United Kingdom,1,52.199999999999996,52.2
13833,United Kingdom,1,384.8,384.8
13835,United Kingdom,4,834.57,208.64
13837,United Kingdom,2,271.24,135.62
13838,United Kingdom,4,691.73,172.93
13841,United Kingdom,1,85.0,85.0
13842,United Kingdom,9,3385.62,376.18
13844,United Kingdom,1,361.62,361.62
13845,United Kingdom,1,312.98,312.98
13846,United Kingdom,3,865.0600000000001,288.35
13848,United Kingdom,3,1255.0,418.33
13849,United Kingdom,2,1537.95,768.98
13850,United Kingdom,1,1595.48,1595.48
13851,United Kingdom,3,2651.46,883.82
13853,United Kingdom,1,1090.14,1090.14
13854,United Kingdom,25,8109.5199999999995,324.38
13856,United Kingdom,3,388.5,129.5
13858,United Kingdom,1,216.17,216.17
13859,United Kingdom,1,201.16,201.16
13860,United Kingdom,5,1245.9,249.18
13862,United Kingdom,8,2209.36,276.17
13863,United Kingdom,1,305.78,305.78
13865,United Kingdom,4,501.56,125.39
13866,United Kingdom,1,145.67000000000002,145.67
13867,United Kingdom,3,1015.29,338.43
13868,United Kingdom,2,3192.54,1596.27
13869,United Kingdom,4,3104.95,776.24
13870,United Kingdom,8,2770.94,346.37
13871,United Kingdom,13,6403.25,492.56
13873,United Kingdom,3,389.6,129.87
13874,United Kingdom,1,540.45,540.45
13875,United Kingdom,5,1786.79,357.36
13876,United Kingdom,1,122.7,122.7
13877,United Kingdom,1,117.24,117.24
13878,United Kingdom,1,1281.53,1281.53
13880,United Kingdom,13,3219.77,247.67
13881,United Kingdom,20,17159.52,857.98
13882,United Kingdom,5,1191.13,238.23
13883,United Kingdom,5,2674.48,534.9
13884,United Kingdom,5,787.6,157.52
13885,United Kingdom,2,506.8,253.4
13886,United Kingdom,1,243.56,243.56
13887,United Kingdom,1,349.55,349.55
13888,United Kingdom,2,605.63,302.82
13889,United Kingdom,1,416.90000000000003,416.9
13890,United Kingdom,10,1883.8100000000002,188.38
13892,United Kingdom,4,632.97,158.24
13893,United Kingdom,1,821.1,821.1
13894,United Kingdom,3,564.62,188.21
13895,United Kingdom,4,2593.07,648.27
13897,United Kingdom,1,311.16,311.16
13898,United Kingdom,1,155.93,155.93
13899,United Kingdom,2,388.52,194.26
13900,United Kingdom,3,740.95,246.98
13901,United Kingdom,5,2867.2,573.44
13904,United Kingdom,2,332.64,166.32
13908,United Kingdom,4,2369.55,592.39
13911,United Kingdom,9,2580.91,286.77
13914,United Kingdom,2,626.45,313.23
13917,United Kingdom,2,272.04,136.02
13918,United Kingdom,2,1212.8400000000001,606.42
13919,Denmark,2,384.81,192.4
13922,United Kingdom,1,172.25,172.25
13923,United Kingdom,1,351.13,351.13
13924,United Kingdom,6,1838.8500000000001,306.48
13925,United Kingdom,4,678.25,169.56
13926,United Kingdom,1,223.85000000000002,223.85
13927,United Kingdom,1,348.99,348.99
13928,United Kingdom,4,464.57,116.14
13929,United Kingdom,2,842.65,421.32
13930,United Kingdom,2,337.34,168.67
13931,United Kingdom,2,1237.53,618.76
13932,United Kingdom,1,307.4,307.4
13933,United Kingdom,2,608.7900000000001,304.4
13934,United Kingdom,1,922.1,922.1
13936,United Kingdom,1,376.58,376.58
13937,United Kingdom,1,158.85,158.85
13938,United Kingdom,1,71.66,71.66
13939,United Kingdom,3,568.55,189.52
13940,United Kingdom,4,839.14,209.78
13941,United Kingdom,5,5112.96,1022.59
13946,United Kingdom,3,561.5699999999999,187.19
13947,United Kingdom,1,90.6,90.6
13948,United Kingdom,1,102.0,102.0
13949,United Kingdom,6,2427.32,404.55
13950,United Kingdom,4,745.06,186.26
13951,United Kingdom,3,674.45,224.82
13952,United Kingdom,2,3251.071,1625.54
13953,United Kingdom,7,3515.68,502.24
13954,United Kingdom,2,439.92,219.96
13955,United Kingdom,2,322.96,161.48
13956,United Kingdom,5,1026.42,205.28
13959,United Kingdom,3,598.2,199.4
13960,United Kingdom,2,230.22,115.11
13962,United Kingdom,2,169.55,84.78
13963,United Kingdom,4,664.54,166.14
13967,United Kingdom,1,80.7,80.7
13969,United Kingdom,18,9053.94,503.0
13971,United Kingdom,8,2758.26,344.78
13972,United Kingdom,2,190.25,95.12
13973,United Kingdom,1,264.7,264.7
13974,United Kingdom,1,413.59000000000003,413.59
13975,United Kingdom,6,2526.28,421.05
13976,United Kingdom,1,357.98,357.98
13978,United Kingdom,2,196.79000000000002,98.4
13979,United Kingdom,1,869.87,869.87
13980,United Kingdom,1,200.14,200.14
13982,United Kingdom,4,1871.81,467.95
13983,United Kingdom,12,2603.43,216.95
13984,United Kingdom,5,920.51,184.1
13985,United Kingdom,15,7060.13,470.68
13986,United Kingdom,1,320.46,320.46
13988,United Kingdom,6,4147.96,691.33
13989,United Kingdom,2,1266.08,633.04
13990,United Kingdom,1,311.3,311.3
13991,United Kingdom,6,855.97,142.66
13992,United Kingdom,1,76.8,76.8
13993,United Kingdom,9,3466.36,385.15
13994,United Kingdom,6,2313.14,385.52
13995,United Kingdom,5,1393.69,278.74
13999,United Kingdom,12,3901.81,325.15
14000,United Kingdom,1,635.66,635.66
14001,United Kingdom,3,2043.0800000000002,681.03
14002,United Kingdom,2,529.73,264.86
14004,United Kingdom,7,4582.64,654.66
14005,United Kingdom,5,2874.72,574.94
14006,United Kingdom,3,962.19,320.73
14009,United Kingdom,2,695.61,347.8
14012,United Kingdom,1,328.8,328.8
14013,United Kingdom,3,473.02,157.67
14014,United Kingdom,1,505.18,505.18
14015,United Kingdom,1,917.34,917.34
14016,EIRE,4,4341.21,1085.3
14019,United Kingdom,3,1421.61,473.87
14020,United Kingdom,2,642.8,321.4
14021,United Kingdom,3,631.9,210.63
14022,United Kingdom,1,440.0,440.0
14023,United Kingdom,2,584.07,292.04
14024,United Kingdom,2,327.7,163.85
14027,United Kingdom,1,104.82,104.82
14029,United Kingdom,2,467.66,233.83
14030,United Kingdom,8,2360.09,295.01
14031,United Kingdom,19,17286.86,909.83
14032,United Kingdom,11,2975.59,270.51
14034,United Kingdom,3,651.8199999999999,217.27
14035,United Kingdom,5,1428.02,285.6
14036,United Kingdom,1,626.65,626.65
14037,United Kingdom,2,147.20000000000002,73.6
14038,United Kingdom,3,1560.38,520.13
14039,United Kingdom,1,152.2,152.2
14040,United Kingdom,12,3614.92,301.24
14041,United Kingdom,1,141.41,141.41
14044,United Kingdom,4,652.82,163.21
14045,United Kingdom,4,1659.75,414.94
14046,United Kingdom,1,154.99,154.99
14047,United Kingdom,5,1308.6100000000001,261.72
14048,United Kingdom,1,409.93,409.93
14049,United Kingdom,4,5681.72,1420.43
14050,United Kingdom,2,746.36,373.18
14051,United Kingdom,23,15610.390000000001,678.71
14052,United Kingdom,1,225.36,225.36
14053,United Kingdom,2,260.25,130.12
14054,United Kingdom,1,92.46,92.46
14055,United Kingdom,1,725.6400000000001,725.64
14056,United Kingdom,23,8214.65,357.16
14057,United Kingdom,17,6217.96,365.76
14059,United Kingdom,1,183.6,183.6
14060,United Kingdom,19,6140.42,323.18
14062,United Kingdom,12,10464.85,872.07
14064,United Kingdom,5,1353.74,270.75
14066,United Kingdom,1,152.55,152.55
14067,United Kingdom,2,374.7,187.35
14068,United Kingdom,1,265.85,265.85
14071,United Kingdom,8,1438.82,179.85
14073,United Kingdom,1,151.04,151.04
14075,United Kingdom,3,942.26,314.09
14076,United Kingdom,1,122.47,122.47
14077,United Kingdom,5,499.41999999999996,99.88
14078,United Kingdom,6,1049.37,174.9
14079,United Kingdom,1,375.1,375.1
14080,United Kingdom,1,45.599999999999994,45.6
14081,United Kingdom,2,934.52,467.26
14082,United Kingdom,1,182.25,182.25
14083,United Kingdom,9,1018.43,113.16
14085,United Kingdom,18,4448.54,247.14
14087,United Kingdom,1,194.42,194.42
14088,United Kingdom,13,50491.81,3883.99
14089,United Kingdom,1,161.0,161.0
14090,United Kingdom,1,76.32000000000001,76.32
14092,United Kingdom,14,4076.91,291.21
14093,United Kingdom,1,442.85,442.85
14096,United Kingdom,17,65164.79,3833.22
14098,United Kingdom,1,147.35,147.35
14099,United Kingdom,11,3104.17,282.2
14100,United Kingdom,1,194.9,194.9
14101,United Kingdom,6,5976.79,996.13
14102,United Kingdom,5,1360.28,272.06
14104,United Kingdom,2,216.20999999999998,108.1
14105,United Kingdom,1,1266.23,1266.23
14107,United Kingdom,7,2703.23,386.18
14108,United Kingdom,2,597.91,298.96
14109,United Kingdom,1,144.2,144.2
14110,United Kingdom,12,5683.15,473.6
14111,United Kingdom,4,692.85,173.21
14112,United Kingdom,7,2915.15,416.45
14113,United Kingdom,4,1840.42,460.1
14114,United Kingdom,2,386.53,193.26
14116,United Kingdom,5,1382.74,276.55
14117,United Kingdom,1,90.0,90.0
14121,United Kingdom,4,2780.15,695.04
14124,United Kingdom,1,419.58000000000004,419.58
14125,United Kingdom,3,2740.43,913.48
14126,United Kingdom,3,706.1300000000001,235.38
14127,United Kingdom,3,709.71,236.57
14128,United Kingdom,2,637.5,318.75
14129,United Kingdom,5,1123.8600000000001,224.77
14130,United Kingdom,1,483.86,483.86
14132,United Kingdom,11,3586.0299999999997,326.0
14133,United Kingdom,3,605.64,201.88
14135,United Kingdom,15,4690.31,312.69
14138,United Kingdom,2,982.3800000000001,491.19
14139,United Kingdom,1,415.82,415.82
14140,United Kingdom,2,935.05,467.52
14141,United Kingdom,4,915.13,228.78
14142,United Kingdom,1,311.81,311.81
14143,United Kingdom,1,115.8,115.8
14145,United Kingdom,4,3742.2,935.55
14146,United Kingdom,5,4191.0,838.2
14147,United Kingdom,2,483.4,241.7
14148,United Kingdom,1,157.2,157.2
14149,United Kingdom,1,446.62,446.62
14150,United Kingdom,2,658.64,329.32
14152,United Kingdom,2,621.29,310.64
14154,United Kingdom,2,1345.62,672.81
14155,United Kingdom,1,118.75,118.75
14156,EIRE,55,117379.63,2134.18
14157,United Kingdom,2,432.88,216.44
14158,United Kingdom,1,507.66,507.66
14159,United Kingdom,11,4693.01,426.64
14161,United Kingdom,3,1110.52,370.17
14162,United Kingdom,2,289.36,144.68
14163,United Kingdom,4,2445.91,611.48
14164,United Kingdom,2,1631.77,815.88
14165,United Kingdom,1,122.53999999999999,122.54
14167,United Kingdom,4,574.84,143.71
14171,United Kingdom,1,363.79,363.79
14173,United Kingdom,4,450.84,112.71
14174,United Kingdom,1,134.46,134.46
14175,United Kingdom,3,3222.3,1074.1
14176,United Kingdom,4,576.9000000000001,144.23
14177,United Kingdom,4,559.41,139.85
14178,United Kingdom,7,1620.93,231.56
14179,United Kingdom,2,719.78,359.89
14180,United Kingdom,25,4748.52,189.94
14184,United Kingdom,1,452.89,452.89
14185,United Kingdom,1,197.65,197.65
14188,United Kingdom,6,2054.36,342.39
14189,United Kingdom,15,4654.08,310.27
14191,United Kingdom,13,4684.76,360.37
14193,United Kingdom,2,853.39,426.7
14194,United Kingdom,21,11349.52,540.45
14195,United Kingdom,2,1012.0,506.0
14196,United Kingdom,1,335.52,335.52
14198,United Kingdom,4,701.4,175.35
14199,United Kingdom,1,185.39999999999998,185.4
14201,United Kingdom,7,747.44,106.78
14204,United Kingdom,1,161.03,161.03
14205,United Kingdom,2,466.7,233.35
14206,United Kingdom,1,328.15999999999997,328.16
14208,United Kingdom,1,151.74,151.74
14209,United Kingdom,6,2073.43,345.57
14210,United Kingdom,6,1905.8400000000001,317.64
14211,United Kingdom,9,2241.1,249.01
14212,United Kingdom,1,1070.48,1070.48
